decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source
2026-08-12,A2RW34.SA,A2RW34,bdr,ARROW ELECTR,DRN,BRA2RWBDR009,2026-08-12,72.66,8443.259722222221,36,2,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1MP34.SA,A1MP34,bdr,AMERIPRISE F,DRN EB,BRA1MPBDR006,2026-08-12,72.73,8438.155,38,3,372,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,F2NV34.SA,F2NV34,bdr,FRANCONEVADA,DRN,BRF2NVBDR005,2026-08-12,6.81,8346.695254237287,59,8,3133,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,T1RO34.SA,T1RO34,bdr,T ROWE PRICE,DRN,BRT1ROBDR007,2026-08-12,286.23,8124.0088235294115,17,1,107,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1AP34.SA,A1AP34,bdr,ADVANCE AUTO,DRN,BRA1APBDR001,2026-08-12,17.3,7929.418448275863,58,7,41,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,Z1BR34.SA,Z1BR34,bdr,ZEBRA TECHNO,DRN,BRZ1BRBDR006,2026-08-12,65.5,7834.466470588235,17,12,57,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,EIDO39.SA,EIDO39,bdr,MSCIINDONESI,DRE,BREIDOBDR009,2026-08-12,32.98,7819.325384615386,13,1,5,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BQYL39.SA,BQYL39,bdr,GX NASDAQ100,DRE,BRBQYLBDR000,2026-08-12,31.26,7787.78593220339,59,9,178,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,P1SA34.SA,P1SA34,bdr,PUBLIC STORA,DRN,BRP1SABDR008,2026-08-12,335.47,7782.226190476191,21,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,G1AR34.SA,G1AR34,bdr,GARTNER INC,DRN,BRG1ARBDR001,2026-08-12,233.94,7747.60275862069,29,2,31,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CLXC34.SA,CLXC34,bdr,CLOROX CO,DRN ED,BRCLXCBDR000,2026-08-12,136.52,7703.598,20,3,3,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,N2LY34.SA,N2LY34,bdr,ANNALY CAPTL,DRN,BRN2LYBDR003,2026-08-12,119.77,7696.27568627451,51,3,26,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1RE34.SA,A1RE34,bdr,ALEXANDRIA R,DRN,BRA1REBDR009,2026-08-12,61.9,7630.684375,48,1,25,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,I2ND34.SA,I2ND34,bdr,INDIE SEMICO,DRN,BRI2NDBDR000,2026-08-12,20.47,7414.487058823529,34,8,1244,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,R2HH34.SA,R2HH34,bdr,RH,DRN,BRR2HHBDR002,2026-08-12,15.14,7324.9645,20,2,6,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,E2ST34.SA,E2ST34,bdr,ELASTIC NV,DRN,BRE2STBDR009,2026-08-12,33.17,7129.575185185186,27,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BKCH39.SA,BKCH39,bdr,GX BLOCKCHAI,DRE,BRBKCHBDR007,2026-08-12,28.3,7080.4258,50,2,6,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S1RP34.SA,S1RP34,bdr,SAREPTA THER,DRN,BRS1RPBDR005,2026-08-12,4.75,6838.40320754717,53,4,5,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,T1SC34.SA,T1SC34,bdr,TRACTOR SUPP,DRN,BRT1SCBDR000,2026-08-12,11.0,6734.256875,32,23,11283,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BGRT39.SA,BGRT39,bdr,GLOBAL REIT,DRE,BRBGRTBDR008,2026-08-12,48.1,6512.1601754385965,57,20,56,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S1LG34.SA,S1LG34,bdr,SL GREEN REA,DRN EB,BRS1LGBDR007,2026-08-12,72.66,6169.483953488372,43,1,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEWL39.SA,BEWL39,bdr,MSCI SWITZER,DRE,BRBEWLBDR000,2026-08-12,65.77,6142.6775,44,4,202,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEIS39.SA,BEIS39,bdr,MSCI ISRAEL,DRE,BRBEISBDR004,2026-08-12,62.58,5942.30806451613,31,2,38,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,UPAC34.SA,UPAC34,bdr,UNIONPACIFIC,DRN,BRUPACBDR001,2026-08-12,63.24,5722.74619047619,21,2,6,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,C1BR34.SA,C1BR34,bdr,CBRE GROUP I,DRN,BRC1BRBDR003,2026-08-12,762.65,5665.188823529412,34,1,3,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,C1RH34.SA,C1RH34,bdr,CRH PLC,DRN,BRC1RHBDR000,2026-08-12,82.3,5542.478653846154,52,4,44,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,M1UF34.SA,M1UF34,bdr,MITSUBISHI U,DRN,BRM1UFBDR006,2026-08-12,117.15,5198.372444444444,45,4,9,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,DGCO34.SA,DGCO34,bdr,DOLLAR GENER,DRN,BRDGCOBDR007,2026-08-12,25.75,5186.682244897959,49,1,10,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEWZ39.SA,BEWZ39,bdr,MSCI BRAZIL,DRE,BRBEWZBDR000,2026-08-12,58.55,4939.9402222222225,45,1,50,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S1MF34.SA,S1MF34,bdr,SUMITOMO MIT,DRN,BRS1MFBDR007,2026-08-12,134.81,4851.113571428571,28,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,SHLD39.SA,SHLD39,bdr,GX DEFENSE,DRE,BRSHLDBDR007,2026-08-12,45.51,4842.548913043478,46,10,1309,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,C2HP34.SA,C2HP34,bdr,CHARGEPOINTH,DRN,BRC2HPBDR002,2026-08-12,10.96,4769.478,10,3,32,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,G1PI34.SA,G1PI34,bdr,GLOBAL PAYME,DRN,BRG1PIBDR008,2026-08-12,111.1,4744.645,4,3,152,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CRIP34.SA,CRIP34,bdr,CTRIPCOM,DRN,BRCRIPBDR000,2026-08-12,236.16,4658.4225,16,2,111,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,C1AB34.SA,C1AB34,bdr,CABLE ONE IN,DRN,BRC1ABBDR009,2026-08-12,0.88,4588.980847457627,59,27,4320,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,COTY34.SA,COTY34,bdr,COTY INC,DRN,BRCOTYBDR006,2026-08-12,7.2,4587.63923076923,52,1,20,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,W1MG34.SA,W1MG34,bdr,WARNER MUSIC,DRN,BRW1MGBDR009,2026-08-12,32.31,4557.4375,20,2,601,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,T2ND34.SA,T2ND34,bdr,TAND DIABETE,DRN,BRT2NDBDR007,2026-08-12,8.02,4231.435909090909,44,10,397,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,B1SA34.SA,B1SA34,bdr,BANCO SANTAN,DRN,BRB1SABDR004,2026-08-12,89.37,4173.480888888889,45,6,19,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIEO39.SA,BIEO39,bdr,BKR OIL GAS,DRE,BRBIEOBDR003,2026-08-12,66.36,4148.088484848485,33,3,5,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,R1OK34.SA,R1OK34,bdr,ROCKWELL AUT,DRN,BRR1OKBDR004,2026-08-12,577.34,4073.2236842105262,19,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,D2TC34.SA,D2TC34,bdr,DYNATRACE IN,DRN,BRD2TCBDR004,2026-08-12,32.05,4049.3508771929824,57,1,99,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,K1TC34.SA,K1TC34,bdr,KT CORP,DRN,BRK1TCBDR007,2026-08-12,96.6,4006.628787878788,33,3,385,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BUSR39.SA,BUSR39,bdr,CORE US REIT,DRE,BRBUSRBDR001,2026-08-12,57.15,3884.805,42,1,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BSIZ39.SA,BSIZ39,bdr,MSCIUSASIZF,DRE,BRBSIZBDR009,2026-08-12,63.55,3882.042,5,6,96,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,CSXC34.SA,CSXC34,bdr,CSX CORP,DRN,BRCSXCBDR005,2026-08-12,128.83,3707.118,15,1,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,P2AX34.SA,P2AX34,bdr,PATRIA INVST,DRN ED,BRP2AXBDR006,2026-08-12,28.86,3655.683043478261,23,1,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,QTOP39.SA,QTOP39,bdr,NASDAQ TOP30,DRE,BRQTOPBDR004,2026-08-12,66.11,3601.3123684210527,38,2,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,B2AH34.SA,B2AH34,bdr,BOOZALLEN HH,DRN,BRB2AHBDR005,2026-08-12,39.72,3527.0923529411766,17,1,130,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S2UI34.SA,S2UI34,bdr,SUN COMMUN,DRN,BRS2UIBDR002,2026-08-12,30.62,3522.7218181818184,55,2,16,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,I1CE34.SA,I1CE34,bdr,INTERCONTINE,DRN,BRI1CEBDR003,2026-08-12,393.9,3463.628823529412,34,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S2TA34.SA,S2TA34,bdr,STAG INDUSTR,DRN,BRS2TABDR001,2026-08-12,38.32,3298.813898305085,59,7,124,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1EG34.SA,A1EG34,bdr,AEGON LTD,DRN,BRA1EGBDR002,2026-08-12,48.75,3212.76462962963,54,3,32,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BSRE39.SA,BSRE39,bdr,GX SUDIVREIT,DRE ED,BRBSREBDR005,2026-08-12,38.26,3186.7051219512196,41,4,6,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,K1BF34.SA,K1BF34,bdr,KB FINANCIAL,DRN ED,BRK1BFBDR008,2026-08-12,151.91,3011.0902564102566,39,2,4,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A1TH34.SA,A1TH34,bdr,AUTOHOME INC,DRN,BRA1THBDR008,2026-08-12,11.89,2862.973559322034,59,4,61,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ORBX39.SA,ORBX39,bdr,GX SPACETECH,DRE,BRORBXBDR004,2026-08-12,31.47,2828.310625,16,2,12,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S2RE34.SA,S2RE34,bdr,GP AEROSURES,DRN,BRS2REBDR007,2026-08-12,70.29,2642.7105,20,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,Z1TO34.SA,Z1TO34,bdr,ZTO EXPRESS,DRN,BRZ1TOBDR005,2026-08-12,30.0,2590.151428571429,7,1,334,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,A2ZT34.SA,A2ZT34,bdr,AZENTA INC,DRN,BRA2ZTBDR008,2026-08-12,14.32,2589.6676470588236,17,1,10,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,P1PL34.SA,P1PL34,bdr,PPL CORP,DRN,BRP1PLBDR001,2026-08-12,182.52,2557.7000000000003,3,2,40,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,JQUA39.SA,JQUA39,bdr,JP QLT FACT,DRE,BRJQUABDR004,2026-08-12,96.7,2548.1066666666666,3,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,N1WL34.SA,N1WL34,bdr,NEWELL BRAND,DRN,BRN1WLBDR009,2026-08-12,31.92,2418.25625,24,2,343,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIEZ39.SA,BIEZ39,bdr,USOIL EQSRV,DRE,BRBIEZBDR009,2026-08-12,76.21,2310.46875,8,2,4,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,ELCI34.SA,ELCI34,bdr,ESTEE LAUDER,DRN,BRELCIBDR007,2026-08-12,19.0,2216.872807017544,57,5,69,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BIHE39.SA,BIHE39,bdr,BKR PHARMACL,DRE,BRBIHEBDR007,2026-08-12,29.6,2128.028,40,3,1000,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,H1EI34.SA,H1EI34,bdr,HEICO CORP,DRN,BRH1EIBDR001,2026-08-12,191.7,2077.4915384615383,26,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,W1PP34.SA,W1PP34,bdr,WPP PLC,DRN,BRW1PPBDR003,2026-08-12,27.85,2063.8686363636366,44,6,46,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,F2VR34.SA,F2VR34,bdr,FIVERR INTL,DRN,BRF2VRBDR006,2026-08-12,2.27,2015.7134090909092,44,3,97,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,S2TW34.SA,S2TW34,bdr,STARWOOD PRO,DRN,BRS2TWBDR005,2026-08-12,28.38,2001.4379999999999,30,1,7,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,U1AI34.SA,U1AI34,bdr,UNDER ARMOUR,DRN,BRU1AIBDR002,2026-08-12,26.37,1929.0516666666667,18,2,11,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,N1GG34.SA,N1GG34,bdr,NATIONAL GRI,DRN,BRN1GGBDR002,2026-08-12,69.37,1887.1439024390243,41,2,20,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,B1AX34.SA,B1AX34,bdr,BAXTER INTER,DRN,BRB1AXBDR004,2026-08-12,70.42,1830.5544,25,3,6,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,FASL34.SA,FASL34,bdr,FASTENAL,DRN,BRFASLBDR007,2026-08-12,270.0,1822.2954545454545,11,2,8,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,M2PT34.SA,M2PT34,bdr,MEDICAL P TR,DRN,BRM2PTBDR005,2026-08-12,10.52,1680.0503636363637,55,12,90,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,B2MB34.SA,B2MB34,bdr,BUMBLE INC,DRN,BRB2MBBDR003,2026-08-12,2.73,1516.2246153846154,39,3,5,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEWH39.SA,BEWH39,bdr,MSCIHONGKONG,DRE,BRBEWHBDR008,2026-08-12,38.76,1492.2885714285715,28,1,3,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,E1RI34.SA,E1RI34,bdr,ERICSSON LM,DRN,BRE1RIBDR006,2026-08-12,26.49,1471.304193548387,31,2,5,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,C2AC34.SA,C2AC34,bdr,CACI INTERNL,DRN,BRC2ACBDR005,2026-08-12,4.52,1331.3503636363637,55,9,206,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,H1II34.SA,H1II34,bdr,HUNTINGTON I,DRN,BRH1IIBDR002,2026-08-12,22.16,1314.0858823529413,17,1,8,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,AADA39.SA,AADA39,bdr,21SH CARDANO,DRE,BRAADABDR003,2026-08-12,16.92,1243.902,35,1,5,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,I1FO34.SA,I1FO34,bdr,INFOSYS LTD,DRN,BRI1FOBDR005,2026-08-12,31.59,1229.474705882353,17,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,B1RF34.SA,B1RF34,bdr,BROADRIDGE F,DRN,BRB1RFBDR005,2026-08-12,216.48,1180.941111111111,9,1,15,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,F1AN34.SA,F1AN34,bdr,DIAMONDBACK,DRN EB,BRF1ANBDR001,2026-08-12,67.48,1141.31,6,7,56,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,BEWQ39.SA,BEWQ39,bdr,MSCI FRANCE,DRE,BRBEWQBDR009,2026-08-12,61.56,1124.2675000000002,28,5,13,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,V1RS34.SA,V1RS34,bdr,VERISK ANALY,DRN,BRV1RSBDR004,2026-08-12,12.28,1042.5678947368422,19,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,M1HK34.SA,M1HK34,bdr,MOHAWK INDUS,DRN,BRM1HKBDR003,2026-08-12,27.01,944.1408695652173,23,1,8,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,P1UK34.SA,P1UK34,bdr,PRUDENTIAL P,DRN,BRP1UKBDR003,2026-08-12,36.0,761.355,10,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,E1QR34.SA,E1QR34,bdr,EQUITY RESID,DRN EB,BRE1QRBDR009,2026-08-12,55.8,749.510909090909,11,2,15,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,E2EF34.SA,E2EF34,bdr,EURONETWORLD,DRN,BRE2EFBDR008,2026-08-12,2.44,474.83843137254905,51,2,2,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,E1DU34.SA,E1DU34,bdr,NEW ORIENTAL,DRN,BRE1DUBDR001,2026-08-12,18.64,422.50193548387097,31,2,13,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,HIWP34.SA,HIWP34,bdr,HIGHWOODS PR,DRN,BRHIWPBDR009,2026-08-12,83.2,182.005,2,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,W1RB34.SA,W1RB34,bdr,WR BERKLEY C,DRN,BRW1RBBDR009,2026-08-12,37.46,173.766,10,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,U1MH34.SA,U1MH34,bdr,UMH PROPERTS,DRN,BRU1MHBDR009,2026-08-12,41.6,127.6875,4,1,1,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,LKFT34.SA,LKFT34,bdr,LAKEFRONTBIO,DRN,BRLKFTBDR004,2026-08-12,6.61,47.81272727272728,22,1,3,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,PETR4.SA,PETR4,equity,PETROBRAS,PN      N2,BRPETRACNPR6,2026-08-12,41.45,1605068948.2666667,60,62001,63890300,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
2026-08-12,VALE3.SA,VALE3,equity,VALE,ON  EDJ NM,BRVALEACNOR0,2026-08-12,73.18,1301948379.3666666,60,35360,24930300,B3 COTAHIST official annual file; last trading session 2026-08-12; 60-session average traded value
