decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2023-01-02,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2023-01-02,75.61,81388567.96483333,60,8171,452524,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ALZM11.SA,ALZM11,fii,FII ALIANZME,CI,BRALZMCTF007,2023-01-02,86.87,88992.12783333333,60,77,657,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MAXR11.SA,MAXR11,fii,FII MAX RET,CI,BRMAXRCTF009,2023-01-02,70.67,88155.24933333333,60,41,518,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBOP11.SA,RBOP11,fii,FII MERC BR,CI,BRRBOPCTF009,2023-01-02,620.96,85409.7443859649,57,49,191,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FIIP11B.SA,FIIP11B,fii,FII RB CAP I,CI  ER  MB,BRFIIPCTF001,2023-01-02,148.78,85224.63233333334,60,30,131,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XPHT11.SA,XPHT11,fii,FII XP HOT,CI  ER,BRXPHTCTF003,2023-01-02,112.01,84936.4361111111,54,3,20,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,JFLL11.SA,JFLL11,fii,FII JFL LIV,CI  ER,BRJFLLCTF002,2023-01-02,64.15,84438.00816666667,60,103,1251,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,OULG11.SA,OULG11,fii,FII OURILOG,CI,BROULGCTF001,2023-01-02,42.92,83504.41500000001,60,21,109,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ITIP11.SA,ITIP11,fii,FII INTER IP,CI  ER,BRITIPCTF002,2023-01-02,78.9,80873.48983333333,60,65,855,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PLOG11.SA,PLOG11,fii,FII PLURAL L,CI  ER,BRPLOGCTF001,2023-01-02,72.35,79447.5695,60,52,335,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EURO11.SA,EURO11,fii,FII EUROPAR,CI  ER,BREUROCTF011,2023-01-02,232.99,79197.57283333334,60,31,112,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MGLG11.SA,MGLG11,fii,FII MOGNO LG,CI,BRMGLGCTF004,2023-01-02,39.18,78264.05816666667,60,90,653,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ABCP11.SA,ABCP11,fii,FII ABC IMOB,CI  ATZ,BRABCPCTF000,2023-01-02,71.08,77869.73183333334,60,190,1053,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CXCI11.SA,CXCI11,fii,FII CAIXA CI,CI,BRCXCICTF005,2023-01-02,75.6,77669.74133333332,60,126,5316,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RPRI11.SA,RPRI11,fii,FII RBR PR,CI  ER,BRRPRICTF007,2023-01-02,93.6,77474.2506779661,59,21,428,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FLCR11.SA,FLCR11,fii,FII FL RECEB,CI,BRFLCRCTF004,2023-01-02,95.65,77400.83266666667,60,35,438,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CRFF11.SA,CRFF11,fii,FII CX RBRA2,CI,BRCRFFCTF006,2023-01-02,64.85,76197.55833333333,60,16,383,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FAED11.SA,FAED11,fii,FII ANH EDUC,CI,BRFAEDCTF003,2023-01-02,148.99,76009.861,60,45,289,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ONEF11.SA,ONEF11,fii,FII THE ONE,CI,BRONEFCTF003,2023-01-02,173.09,71847.303,60,20,143,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,XPCM11.SA,XPCM11,fii,FII XP MACAE,CI  ER,BRXPCMCTF009,2023-01-02,14.48,69971.2925,60,320,4749,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,JRDM11.SA,JRDM11,fii,FII SHOPJSUL,CI,BRJRDMCTF002,2023-01-02,81.31,68707.9975,60,27,259,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PLCA11.SA,PLCA11,fii,FIAGRO PLUR,CI  ER,BRPLCACTF009,2023-01-02,100.4,61509.26661016949,59,30,462,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FPAB11.SA,FPAB11,fii,FII A BRANCA,CI  ER,BRFPABCTF011,2023-01-02,145.99,57293.60181818182,55,6,11,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HLOG11.SA,HLOG11,fii,FII HEDGELOG,CI  ER,BRHLOGCTF008,2023-01-02,88.13,55736.99883333333,60,30,229,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HBRH11.SA,HBRH11,fii,FII MULT REN,CI  ER,BRHBRHCTF000,2023-01-02,84.97,53720.132333333335,60,65,513,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,TRNT11.SA,TRNT11,fii,FII TORRE NO,CI,BRTRNTCTF013,2023-01-02,125.0,52330.39738095238,42,1,3,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MFAI11.SA,MFAI11,fii,FII MERITOFA,CI  ER,BRMFAICTF005,2023-01-02,57.0,51802.40183333333,60,28,150,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,OIAG11.SA,OIAG11,fii,FIAGRO INNOV,CI,BROIAGCTF009,2023-01-02,10.44,51321.39,60,87,3444,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBIR11.SA,RBIR11,fii,FII RBRES IV,CI,BRRBIRCTF007,2023-01-02,62.95,49465.98037037037,54,11,167,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VSHO11.SA,VSHO11,fii,FII VOT SHOP,CI  ER,BRVSHOCTF002,2023-01-02,68.09,49064.61983333333,60,244,1164,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RDPD11.SA,RDPD11,fii,FII BB PAPII,CI  ER,BRRDPDCTF008,2023-01-02,29.53,45687.707,60,43,235,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RCFF11.SA,RCFF11,fii,FII RBR FEED,CI,BRRCFFCTF006,2023-01-02,93.2,44328.78133333333,30,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,GCFF11.SA,GCFF11,fii,FII GALAPAGO,CI,BRGCFFCTF009,2023-01-02,71.25,44049.272333333334,60,17,69,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DVFF11.SA,DVFF11,fii,FII DEVA FOF,CI,BRDVFFCTF006,2023-01-02,72.0,43044.184166666666,60,15,223,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LFTT11.SA,LFTT11,fii,FII LOFT II,CI  EA,BRLFTTCTF004,2023-01-02,68.62,41585.191538461535,52,5,32,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FVPQ11.SA,FVPQ11,fii,FII V PARQUE,CI  ER,BRFVPQCTF015,2023-01-02,107.99,41460.89683333333,60,73,319,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBRS11.SA,RBRS11,fii,FII RIOB RR,CI  ER,BRRBRSCTF006,2023-01-02,52.51,41117.07754385965,57,3,6,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LIFE11.SA,LIFE11,fii,FII LIFE,CI  ER,BRLIFECTF017,2023-01-02,10.67,40002.81125,48,4,4,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EVBI11.SA,EVBI11,fii,FII VBI CON,CI  ERS,BREVBICTF007,2023-01-02,93.24,39807.5965,60,6,255,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HCRI11.SA,HCRI11,fii,FII CRIANCA,CI,BRHCRICTF006,2023-01-02,223.8,39759.99166666667,60,26,118,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBRD11.SA,RBRD11,fii,FII RB II,CI  ER,BRRBRDCTF008,2023-01-02,37.91,39558.35666666667,60,68,711,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CBOP11.SA,CBOP11,fii,FII C BRANCO,CI  ER,BRCBOPCTF001,2023-01-02,49.51,38800.0205,60,142,1605,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CXTL11.SA,CXTL11,fii,FII CX TRX,CI  ERA,BRCXTLCTF003,2023-01-02,338.96,38263.116744186045,43,21,60,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,APTO11.SA,APTO11,fii,FII NAVI RSD,CI  ER,BRAPTOCTF007,2023-01-02,8.78,37885.534,60,425,5517,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NEWU11.SA,NEWU11,fii,FII NEWRU,CI  ER,BRNEWUCTF005,2023-01-02,41.0,37218.17122807017,57,3,8,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HGIC11.SA,HGIC11,fii,FII HGI CRI,CI,BRHGICCTF009,2023-01-02,102.37,35595.43305084745,59,6,116,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KINP11.SA,KINP11,fii,FII EV KINEA,CI  ERA,BRKINPCTF001,2023-01-02,8.08,35293.07683333333,60,96,10581,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CEOC11.SA,CEOC11,fii,FII CEO CCP,CI,BRCEOCCTF003,2023-01-02,54.23,33863.6625,60,20,77,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CXRI11.SA,CXRI11,fii,FII CX RBRAV,CI,BRCXRICTF003,2023-01-02,63.01,32104.073666666667,60,13,127,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,QAMI11.SA,QAMI11,fii,FII QUASAR C,CI  ER,BRQAMICTF002,2023-01-02,79.82,31840.5905,60,26,429,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CARE11.SA,CARE11,fii,FII DEA CARE,CI,BRCARECTF000,2023-01-02,2.7,31474.506333333335,60,319,7517,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LUGG11.SA,LUGG11,fii,FII LUGGO,CI  ER,BRLUGGCTF007,2023-01-02,74.05,30982.10916666667,60,80,504,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EDGA11.SA,EDGA11,fii,FII GALERIA,CI  ER,BREDGACTF001,2023-01-02,19.2,30926.016333333333,60,31,227,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VVCO11.SA,VVCO11,fii,FII V2EDCORP,CI,BRVVCOCTF007,2023-01-02,9.14,29775.55275862069,29,12,1075,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,FIVN11.SA,FIVN11,fii,FII VIDANOVA,CI,BRFIVNCTF009,2023-01-02,3.27,29715.9505,60,178,25075,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RMAI11.SA,RMAI11,fii,FII REAGMULT,CI  ER,BRRMAICTF000,2023-01-02,52.0,29606.767017543858,57,2,71,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CXCE11B.SA,CXCE11B,fii,FII CX CEDAE,CI  ER  MB,BRCXCECTF004,2023-01-02,41.48,27710.732166666665,60,36,177,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PABY11.SA,PABY11,fii,FII PANAMBY,CI,BRPABYCTF012,2023-01-02,17.78,26800.287833333332,60,45,469,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MCHY11.SA,MCHY11,fii,FII MAUA HY,CI  ER,BRMCHYCTF004,2023-01-02,107.5,24159.959,60,36,134,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,AGRX11.SA,AGRX11,fii,FIAGRO AGRX,CI,BRAGRXCTF001,2023-01-02,10.26,20528.942166666668,60,40,856,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BPML11.SA,BPML11,fii,FII BTG SHOP,CI,BRBPMLCTF006,2023-01-02,62.05,18222.6885,60,18,58,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HOSI11.SA,HOSI11,fii,FII HOUSI,CI  ER,BRHOSICTF009,2023-01-02,59.0,13250.249322033898,59,21,65,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RNDP11.SA,RNDP11,fii,FII BB R PAP,CI  ER,BRRNDPCTF007,2023-01-02,155.0,13244.310344827587,58,28,127,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HCHG11.SA,HCHG11,fii,FII HECT CRI,CI  ER,BRHCHGCTF001,2023-01-02,85.49,12981.638305084747,59,5,12,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,EGYR11.SA,EGYR11,fii,FII ENERGY,CI,BREGYRCTF001,2023-01-02,1.25,12635.547666666667,60,102,887,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RECX11.SA,RECX11,fii,FII REC FOF,CI,BRRECXCTF002,2023-01-02,68.84,12244.099152542372,59,8,77,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,LASC11.SA,LASC11,fii,FII LEGATUS,CI  ER,BRLASCCTF003,2023-01-02,99.75,11792.241666666667,60,3,11,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,MATV11.SA,MATV11,fii,FII MORE ATV,CI,BRMATVCTF009,2023-01-02,87.55,11661.23,44,2,4,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,ASMT11.SA,ASMT11,fii,FII ASA MET,CI,BRASMTCTF005,2023-01-02,73.4,10386.968305084745,59,2,10,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BTAG12.SA,BTAG12,fii,FIAGRO BTAG,DIR,BRBTAGD01M16,2023-01-02,0.08,9918.565,2,257,100684,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HCRA11.SA,HCRA11,fii,FIAGRO HEDGE,CI,BRHCRACTF003,2023-01-02,104.0,9793.580000000002,23,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,WPLZ11.SA,WPLZ11,fii,FII W PLAZA,CI  ER,BRWPLZCTF004,2023-01-02,80.35,8009.622,60,7,9,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,WSEC11.SA,WSEC11,fii,FII WARREN,CI,BRWSECCTF010,2023-01-02,96.89,7467.7483999999995,50,7,78,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HUSC11.SA,HUSC11,fii,FII H UNIMED,CI  ER,BRHUSCCTF009,2023-01-02,105.01,7254.838461538461,52,5,9,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SJAU11.SA,SJAU11,fii,FII SJ AU,CI,BRSJAUCTF009,2023-01-02,108.0,7196.3612,25,1,5,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,IDFI11.SA,IDFI11,fii,FII UNIDADES,CI  ERA,BRIDFICTF007,2023-01-02,51.0,6920.388727272727,55,2,10,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BRLA11.SA,BRLA11,fii,FII BRLPROII,CI,BRBRLACTF007,2023-01-02,142.99,6630.743684210526,19,2,63,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,HPDP11.SA,HPDP11,fii,FII HEDGEPDP,CI  ER,BRHPDPCTF003,2023-01-02,77.02,6542.4604255319155,47,5,17,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,BLMC11.SA,BLMC11,fii,FII BLUE CRI,CI,BRBLMCCTF004,2023-01-02,79.12,5935.401333333333,60,24,130,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PRSV11.SA,PRSV11,fii,FII P VARGAS,CI,BRPRSVCTF008,2023-01-02,147.0,5907.121555555556,45,3,7,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CNES11.SA,CNES11,fii,FII CENESP,CI  ER,BRCNESCTF001,2023-01-02,32.41,4956.440677966101,59,7,40,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PLRI11.SA,PLRI11,fii,FII POLO I,CI  ERA,BRPLRICTF000,2023-01-02,23.51,4955.913157894736,57,10,156,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,KNRE11.SA,KNRE11,fii,FII KII REAL,CI  ERA,BRKNRECTF006,2023-01-02,0.59,4770.7356666666665,60,67,51401,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,CTXT11.SA,CTXT11,fii,FII C TEXTIL,CI,BRCTXTCTF014,2023-01-02,12.01,4729.166833333334,60,18,112,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,SCPF11.SA,SCPF11,fii,FII SCP,CI,BRSCPFCTF003,2023-01-02,5.67,4229.630833333334,60,91,898,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBVO11.SA,RBVO11,fii,FII RIOBCRI2,CI  ER,BRRBVOCTF007,2023-01-02,10.56,4089.3606666666665,60,54,481,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,VOTS11.SA,VOTS11,fii,FII V MASTER,CI  ER,BRVOTSCTF007,2023-01-02,80.49,4049.578275862069,58,9,56,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RBLG11.SA,RBLG11,fii,FII RBCAP LG,CI,BRRBLGCTF004,2023-01-02,95.9,3892.796206896552,29,3,4,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,NVHO11.SA,NVHO11,fii,FII NOVOHORI,CI  ER,BRNVHOCTF003,2023-01-02,10.09,3890.5409999999997,60,29,137,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,PEMA11.SA,PEMA11,fii,FII PERFORMA,CI  ER,BRPEMACTF003,2023-01-02,48.0,3614.920350877193,57,30,391,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,RCFA11.SA,RCFA11,fii,FII GP RCFA,CI,BRRCFACTF007,2023-01-02,3.0,3047.94350877193,57,7,79,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DAMT11B.SA,DAMT11B,fii,FII DIAMANTE,CI  ER  MB,BRDAMTCTF007,2023-01-02,13.01,1533.652033898305,59,18,35,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
2023-01-02,DRIT11B.SA,DRIT11B,fii,FII MTGESTAO,CI      MB,BRDRITCTF009,2023-01-02,97.05,871.8993548387097,31,1,1,B3 COTAHIST official annual file; last trading session 2023-01-02; 60-session average traded value,2023
