decision_date,ticker,ticker_raw,asset_class,issuer_name,specification,isin,observed_at,close_price_brl,average_daily_value_brl,trading_days,trade_count,quantity,source,universe_year
2022-01-03,XPBR31.SA,XPBR31,bdr,XP INC,DR1,BRXPBRBDR001,2022-01-03,164.84,223887268.54466668,60,10395,369633,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1TA34.SA,C1TA34,bdr,CINTAS CORP,DRN,BRC1TABDR001,2022-01-03,480.5,28601.33434782609,23,1,30,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,NOCG34.SA,NOCG34,bdr,NORTHROP GRU,DRN,BRNOCGBDR006,2022-01-03,434.74,28487.843275862073,58,2,17,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEWY39.SA,BEWY39,bdr,MSCISOUTHKOR,DRN,BRBEWYBDR003,2022-01-03,55.25,28415.14930232558,43,2,403,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1LL34.SA,A1LL34,bdr,ALLIANCE DAT,DRN,BRA1LLBDR007,2022-01-03,98.01,27583.192222222224,54,9,155,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,J1NP34.SA,J1NP34,bdr,JUNIPER NETW,DRN,BRJ1NPBDR005,2022-01-03,200.0,27085.97333333334,6,1,30,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,M1CH34.SA,M1CH34,bdr,MICROCHIP TE,DRN,BRM1CHBDR000,2022-01-03,249.6,26989.735384615382,39,1,100,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S1TX34.SA,S1TX34,bdr,SEAGATE HOLD,DRN ED,BRS1TXBDR005,2022-01-03,641.34,26395.86,25,3,7,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,D1HI34.SA,D1HI34,bdr,DR HORTON IN,DRN,BRD1HIBDR008,2022-01-03,594.01,26281.630172413796,58,2,32,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,I1QY34.SA,I1QY34,bdr,IQIYI INC,DRN,BRI1QYBDR001,2022-01-03,12.96,26145.835714285713,49,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,AZOI34.SA,AZOI34,bdr,AUTOZONE INC,DRN,BRAZOIBDR000,2022-01-03,580.25,24188.078695652177,23,2,103,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S2TO34.SA,S2TO34,bdr,STORECAPITAL,DRN ED,BRS2TOBDR002,2022-01-03,48.85,23972.592333333334,60,6,634,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,P1SX34.SA,P1SX34,bdr,PHILLIPS 66,DRN,BRP1SXBDR000,2022-01-03,212.61,23933.346521739128,23,7,30,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1RR34.SA,C1RR34,bdr,CARRIER GLOB,DRN ED,BRC1RRBDR009,2022-01-03,74.8,23809.899545454547,22,3,6,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S1OU34.SA,S1OU34,bdr,SOUTHWEST AI,DRN,BRS1OUBDR002,2022-01-03,250.09,22676.943818181815,55,2,22,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,D1IS34.SA,D1IS34,bdr,DISH NETWORK,DRN,BRD1ISBDR005,2022-01-03,188.28,22512.784545454546,22,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,TAKP34.SA,TAKP34,bdr,TAKEDAPH,DRN,BRTAKPBDR006,2022-01-03,78.0,22371.654444444444,36,3,40,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,H1DB34.SA,H1DB34,bdr,HDFC BANK LT,DRN,BRH1DBBDR008,2022-01-03,75.6,22125.53661016949,59,3,394,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,F1SL34.SA,F1SL34,bdr,FASTLY INC,DRN,BRF1SLBDR007,2022-01-03,20.62,21233.6325,32,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GDBR34.SA,GDBR34,bdr,GEN DYNAMICS,DRN,BRGDBRBDR002,2022-01-03,1173.0,20674.613181818182,22,1,11,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CTSH34.SA,CTSH34,bdr,COGNIZANT,DRN,BRCTSHBDR002,2022-01-03,507.64,20472.895344827586,58,1,10,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,WUNI34.SA,WUNI34,bdr,WESTERNUNION,DRN,BRWUNIBDR007,2022-01-03,104.0,19555.43780487805,41,1,5,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CAPH34.SA,CAPH34,bdr,CAPRI HOLDI,DRN,BRCAPHBDR008,2022-01-03,374.57,19497.42695652174,23,1,30,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,B1AX34.SA,B1AX34,bdr,BAXTER INTER,DRN,BRB1AXBDR004,2022-01-03,245.52,19453.015,58,9,19,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CPRL34.SA,CPRL34,bdr,CANAD PACIFI,DRN ED,BRCPRLBDR004,2022-01-03,101.6,19434.323636363635,11,4,50,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1NE34.SA,A1NE34,bdr,ARISTA NETWO,DRN,BRA1NEBDR008,2022-01-03,202.8,19354.326610169494,59,12,170,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,B2YN34.SA,B2YN34,bdr,BEYOND MEAT,DRN,BRB2YNBDR003,2022-01-03,18.3,19086.24155172414,58,3,258,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEWZ39.SA,BEWZ39,bdr,MSCI BRAZIL,DRN ED,BRBEWZBDR000,2022-01-03,51.68,18686.411428571428,35,1,200,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1NT34.SA,A1NT34,bdr,ANTHEM INC,DRN,BRA1NTBDR006,2022-01-03,523.13,18649.417118644065,59,1,17,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BGRT39.SA,BGRT39,bdr,GLOBAL REIT,DRN,BRBGRTBDR008,2022-01-03,57.48,18228.475098039216,51,7,321,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,E1XR34.SA,E1XR34,bdr,EXTRA SPACE,DRN,BRE1XRBDR005,2022-01-03,312.32,17982.02619047619,42,31,64,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,Z1TO34.SA,Z1TO34,bdr,ZTO EXPRESS,DRN,BRZ1TOBDR005,2022-01-03,39.56,17979.2125,20,1,30,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PTCH34.SA,PTCH34,bdr,PETROCHIN,DRN,BRPTCHBDR008,2022-01-03,255.0,17581.04581395349,43,4,37,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,Q1RV34.SA,Q1RV34,bdr,QORVO INC,DRN,BRQ1RVBDR005,2022-01-03,449.68,17478.30693877551,49,4,10,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,B1SA34.SA,B1SA34,bdr,BANCO SANTAN,DRN,BRB1SABDR004,2022-01-03,47.0,17417.232,60,8,34,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,Z2NG34.SA,Z2NG34,bdr,ZYNGA INC,DRN,BRZ2NGBDR002,2022-01-03,36.32,17148.040625,16,1,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1MB34.SA,A1MB34,bdr,AMERISOURCEB,DRN,BRA1MBBDR006,2022-01-03,371.49,16664.170625,16,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,U1RI34.SA,U1RI34,bdr,UNITED RENTA,DRN,BRU1RIBDR006,2022-01-03,938.37,16602.531016949153,59,1,18,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,J1WN34.SA,J1WN34,bdr,NORDSTROM IN,DRN,BRJ1WNBDR001,2022-01-03,136.7,16292.6153125,32,2,5,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,K1TC34.SA,K1TC34,bdr,KT CORP,DRN ED,BRK1TCBDR007,2022-01-03,71.4,16142.498823529411,17,1,10,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,E1NI34.SA,E1NI34,bdr,ENEL AMERICA,DRN,BRE1NIBDR005,2022-01-03,31.09,15705.772033898305,59,7,84,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,GPRK34.SA,GPRK34,bdr,GEOPARK LTD,DRN,BRGPRKBDR007,2022-01-03,65.52,15442.735555555555,9,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,UPAC34.SA,UPAC34,bdr,UNIONPACIFIC,DRN,BRUPACBDR001,2022-01-03,352.45,15408.887333333334,15,13,247,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,W1DC34.SA,W1DC34,bdr,WESTERN DIG,DRN,BRW1DCBDR007,2022-01-03,370.9,15270.35875,16,1,4,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,G1LP34.SA,G1LP34,bdr,GALAPAGOS NV,DRN,BRG1LPBDR002,2022-01-03,15.5,14582.627666666667,30,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BSOX39.SA,BSOX39,bdr,BKR SEMICOND,DRN ED,BRBSOXBDR002,2022-01-03,78.4,14288.348039215687,51,5,1360,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1HI34.SA,C1HI34,bdr,CHINA PETROL,DRN,BRC1HIBDR009,2022-01-03,44.96,14093.448620689656,58,7,21,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,O1MC34.SA,O1MC34,bdr,OMNICOM GROU,DRN,BRO1MCBDR008,2022-01-03,209.61,13755.098103448276,58,1,69,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1MP34.SA,A1MP34,bdr,AMERIPRISE F,DRN,BRA1MPBDR006,2022-01-03,429.09,13712.056949152542,59,1,34,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,PNCS34.SA,PNCS34,bdr,PNCFNANCIAL,DRN,BRPNCSBDR008,2022-01-03,590.24,13612.8325,56,2,12,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,B1KR34.SA,B1KR34,bdr,BAKER HUGHES,DRN,BRB1KRBDR005,2022-01-03,135.5,13502.5195,20,3,600,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,Z1IO34.SA,Z1IO34,bdr,ZIONSBANCORP,DRN,BRZ1IOBDR008,2022-01-03,360.0,13482.862105263159,19,1,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S1KM34.SA,S1KM34,bdr,SK TELECOM C,DRN ED,BRS1KMBDR007,2022-01-03,37.92,13462.449512195124,41,9,202,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,G1FI34.SA,G1FI34,bdr,GOLD FIELDS,DRN,BRG1FIBDR009,2022-01-03,30.48,13351.148958333333,48,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1SN34.SA,A1SN34,bdr,ASCENDIS PHA,DRN,BRA1SNBDR008,2022-01-03,51.82,13190.464399999999,25,1,424,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,P2IN34.SA,P2IN34,bdr,PINTERESTINC,DRN,BRP2INBDR000,2022-01-03,34.49,12594.283421052633,38,2,5,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1NS34.SA,C1NS34,bdr,CELANESE COR,DRN,BRC1NSBDR006,2022-01-03,474.24,12571.791607142857,56,1,28,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,F1TV34.SA,F1TV34,bdr,FORTIVE CORP,DRN,BRF1TVBDR004,2022-01-03,208.84,12566.258793103449,58,1,76,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A2MC34.SA,A2MC34,bdr,AMC ENTERT H,DRN,BRA2MCBDR002,2022-01-03,25.35,12088.232931034483,58,12,436,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,N1GG34.SA,N1GG34,bdr,NATIONAL GRI,DRN,BRN1GGBDR002,2022-01-03,68.32,11914.228333333334,12,1,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,M1TC34.SA,M1TC34,bdr,MATCH GROUP,DRN,BRM1TCBDR005,2022-01-03,37.4,11898.449583333333,24,2,6,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,N1BI34.SA,N1BI34,bdr,NEUROCRINE B,DRN,BRN1BIBDR009,2022-01-03,24.74,11398.664,20,9,75,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BIYG39.SA,BIYG39,bdr,USFINANCSERV,DRN ED,BRBIYGBDR007,2022-01-03,55.55,11132.9344,25,1,810,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,G1PI34.SA,G1PI34,bdr,GLOBAL PAYME,DRN,BRG1PIBDR008,2022-01-03,200.84,11121.58779661017,59,2,130,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,L1CA34.SA,L1CA34,bdr,LABORATORY C,DRN,BRL1CABDR006,2022-01-03,420.97,10781.312413793103,58,1,76,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,P1HC34.SA,P1HC34,bdr,PARKER-HANNI,DRN,BRP1HCBDR007,2022-01-03,450.12,10100.905263157894,57,2,16,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,S1LG34.SA,S1LG34,bdr,SL GREEN REA,DRN,BRS1LGBDR007,2022-01-03,212.19,8910.963863636363,44,2,90,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,E2TS34.SA,E2TS34,bdr,ETSY INC,DRN,BRE2TSBDR009,2022-01-03,80.02,8761.512833333334,60,6,22,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,K1EL34.SA,K1EL34,bdr,KELLOGG CO,DRN,BRK1ELBDR000,2022-01-03,182.17,8198.048846153846,26,2,40,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,F1MC34.SA,F1MC34,bdr,FMC CORP,DRN ED,BRF1MCBDR009,2022-01-03,313.11,7046.872068965517,58,1,46,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,N1RG34.SA,N1RG34,bdr,NRG ENERGY I,DRN,BRN1RGBDR009,2022-01-03,243.0,6893.546666666666,12,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1MG34.SA,C1MG34,bdr,CHIPOTLE MEX,DRN,BRC1MGBDR003,2022-01-03,478.24,6416.822807017545,57,1,20,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,P2LN34.SA,P2LN34,bdr,PLANETFITNES,DRN,BRP2LNBDR004,2022-01-03,65.04,6318.7461016949155,59,1,141,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1YX34.SA,A1YX34,bdr,ALTERYX INC,DRN,BRA1YXBDR005,2022-01-03,17.74,6266.614791666667,48,2,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,M1HK34.SA,M1HK34,bdr,MOHAWK INDUS,DRN,BRM1HKBDR003,2022-01-03,518.6,5745.297500000001,12,2,4,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,F1FI34.SA,F1FI34,bdr,F5 INC,DRN,BRF1FIBDR000,2022-01-03,343.4,5607.536140350877,57,4,180,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,A1FL34.SA,A1FL34,bdr,AFLAC INC,DRN,BRA1FLBDR009,2022-01-03,319.36,5480.095,12,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,M1BT34.SA,M1BT34,bdr,MOBILE JOIN,DRN,BRM1BTBDR007,2022-01-03,45.9,5131.275952380953,42,6,84,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,V1TA34.SA,V1TA34,bdr,VENTAS INC,DRN ED,BRV1TABDR008,2022-01-03,144.9,4723.27606060606,33,3,12,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,W1BK34.SA,W1BK34,bdr,WESTPAC BANK,DRN,BRW1BKBDR004,2022-01-03,43.03,4543.77625,8,1,400,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BICL39.SA,BICL39,bdr,BKR GL CLEAN,DRN ED,BRBICLBDR003,2022-01-03,59.43,4444.079318181818,44,1,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,W1EL34.SA,W1EL34,bdr,WELLTOWER IN,DRN,BRW1ELBDR006,2022-01-03,241.45,4179.837288135594,59,1,65,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,M1UF34.SA,M1UF34,bdr,MITSUBISHI U,DRN,BRM1UFBDR006,2022-01-03,31.47,4113.480188679246,53,2,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,C1OG34.SA,C1OG34,bdr,COTERRA ENER,DRN,BRC1OGBDR009,2022-01-03,111.06,3966.737,40,6,211,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,V2EE34.SA,V2EE34,bdr,VEEVASYSTEMS,DRN,BRV2EEBDR000,2022-01-03,48.37,3487.149523809524,21,1,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,H1RL34.SA,H1RL34,bdr,HORMEL FOODS,DRN,BRH1RLBDR007,2022-01-03,274.47,2894.102,5,1,37,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEWQ39.SA,BEWQ39,bdr,MSCI FRANCE,DRN,BRBEWQBDR009,2022-01-03,55.45,2893.2055555555557,27,5,7,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,L1DO34.SA,L1DO34,bdr,LEIDOS HOLDI,DRN,BRL1DOBDR005,2022-01-03,51.41,2715.4155172413793,58,2,140,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BHEF39.SA,BHEF39,bdr,CURHEDGEMSCI,DRN ED,BRBHEFBDR003,2022-01-03,50.5,2484.0176923076924,13,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,R2DF34.SA,R2DF34,bdr,REDFIN CORP,DRN,BRR2DFBDR005,2022-01-03,35.42,2241.765,4,2,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FMXB34.SA,FMXB34,bdr,FEMSA,DRN,BRFMXBBDR003,2022-01-03,440.75,1960.6399999999999,9,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,FLTC34.SA,FLTC34,bdr,FLEETCOR TEC,DRN,BRFLTCBDR001,2022-01-03,326.5,1935.5867272727273,55,1,10,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEWA39.SA,BEWA39,bdr,MSCIAUSTRALI,DRN ED,BRBEWABDR003,2022-01-03,50.72,1756.3897560975608,41,2,7,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,P2CO34.SA,P2CO34,bdr,PROCORE TECH,DRN,BRP2COBDR001,2022-01-03,45.19,1276.164,10,3,45,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,CRHP34.SA,CRHP34,bdr,CRH PLC,DRN,BRCRHPBDR002,2022-01-03,299.28,1180.26,7,2,2,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,BEMV39.SA,BEMV39,bdr,MSCIEMMRKMI,DRN,BRBEMVBDR000,2022-01-03,59.93,1053.98,10,1,1,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
2022-01-03,B1FC34.SA,B1FC34,bdr,BROWN FORMAN,DRN,BRB1FCBDR007,2022-01-03,404.67,955.382,5,1,3,B3 COTAHIST official annual file; last trading session 2022-01-03; 60-session average traded value,2022
